Gender,CustomerType,Age,TypeofTravel,Class,FlightDistancemiles,Inflightwifiservice,DepartureArrivaltimeconvenient,EaseofOnlinebooking,Gatelocation,Foodanddrink,Onlineboarding,Seatcomfort,Inflightentertainment,Onboardservice,Legroomservice,Baggagehandling,Checkinservice,Inflightservice,Cleanliness,DepartureDelayinMinutes,ArrivalDelayinMinutes,satisfaction
Male,Loyal Customer,56,Personal Travel,Eco Plus,417,1,3,1,4,5,1,5,5,4,4,5,3,5,5,27,21,neutralordissatisfied
Female,Loyal Customer,46,Business travel,Eco,290,4,2,2,2,5,3,4,4,4,4,4,1,4,3,0,0,satisfied
Female,Loyal Customer,68,Personal Travel,Eco Plus,376,3,4,3,5,3,5,5,4,4,3,4,5,4,3,0,0,neutralordissatisfied
Female,Loyal Customer,26,Personal Travel,Eco,101,2,5,2,3,3,2,3,3,3,3,4,5,5,3,0,1,neutralordissatisfied
Male,Loyal Customer,40,Personal Travel,Eco,190,4,5,4,1,5,4,4,5,5,2,5,3,5,5,0,0,neutralordissatisfied
Male,Loyal Customer,29,Personal Travel,Eco,920,3,5,3,3,3,3,3,3,3,4,4,5,5,3,67,85,neutralordissatisfied
Female,Loyal Customer,60,Personal Travel,Eco Plus,675,4,5,4,3,2,2,3,2,2,4,2,2,2,1,50,32,neutralordissatisfied
Male,Loyal Customer,39,Business travel,Business,1818,1,1,1,1,3,5,4,5,5,5,5,4,5,5,8,2,satisfied
Female,Loyal Customer,60,Business travel,Business,2836,1,1,1,1,2,5,4,4,4,4,4,3,4,5,6,0,satisfied
Female,Loyal Customer,16,Personal Travel,Eco,277,4,2,4,3,5,4,5,5,4,3,3,1,2,5,120,97,neutralordissatisfied
Female,Loyal Customer,47,Business travel,Business,2011,2,2,2,2,2,4,5,5,5,5,5,3,5,5,0,0,satisfied
Female,disloyal Customer,29,Business travel,Eco,262,1,0,1,1,2,1,2,2,4,4,5,5,4,2,11,1,neutralordissatisfied
Male,Loyal Customer,33,Personal Travel,Business,668,2,4,2,2,2,2,2,2,4,5,4,3,4,2,0,0,neutralordissatisfied
Male,Loyal Customer,34,Personal Travel,Eco,325,5,3,5,5,1,5,1,1,1,5,5,5,2,1,0,0,satisfied
Female,Loyal Customer,66,Personal Travel,Eco,787,2,4,2,1,5,5,4,2,2,2,2,5,2,5,19,12,neutralordissatisfied
Male,disloyal Customer,22,Business travel,Eco,140,4,0,3,2,2,3,2,2,5,4,4,5,5,2,0,0,satisfied
Male,Loyal Customer,53,Business travel,Business,1372,1,1,5,1,3,4,5,4,4,4,4,5,4,3,0,0,satisfied
Female,Loyal Customer,52,Business travel,Business,373,2,5,2,2,3,5,5,4,4,4,4,4,4,3,1,0,satisfied
Female,Loyal Customer,21,Business travel,Business,2311,5,5,5,5,2,2,2,2,3,1,4,4,4,2,0,0,satisfied
Male,Loyal Customer,35,Business travel,Business,2846,3,3,3,3,2,4,4,4,4,4,4,5,4,3,18,8,satisfied
Female,Loyal Customer,49,Business travel,Business,3893,3,3,3,3,2,5,5,3,3,4,3,3,3,4,3,0,satisfied
Male,disloyal Customer,38,Business travel,Eco,160,0,3,0,1,5,0,5,5,1,5,5,2,5,5,1,0,satisfied
Female,Loyal Customer,58,Business travel,Business,1919,2,2,2,2,2,4,4,4,4,5,4,3,4,3,43,19,satisfied
Female,Loyal Customer,40,Business travel,Business,1711,2,2,2,2,4,4,4,3,3,3,3,5,3,3,22,19,satisfied
Male,disloyal Customer,39,Business travel,Business,332,2,2,2,4,5,2,3,5,1,4,3,3,3,5,4,0,neutralordissatisfied
Male,Loyal Customer,43,Business travel,Eco,2404,5,5,5,5,4,5,4,4,2,2,5,3,4,4,0,0,satisfied
Female,Loyal Customer,8,Business travel,Business,3183,2,5,5,5,2,2,2,2,4,2,3,2,3,2,0,0,neutralordissatisfied
Male,Loyal Customer,41,Business travel,Eco,860,2,1,1,1,2,2,2,2,3,2,3,1,4,2,0,0,neutralordissatisfied
Female,Loyal Customer,17,Business travel,Business,101,2,5,5,5,2,2,2,2,2,3,4,1,4,2,0,0,neutralordissatisfied
Male,Loyal Customer,31,Personal Travel,Eco,867,2,2,2,4,3,2,3,3,3,2,4,4,4,3,0,0,neutralordissatisfied
Male,Loyal Customer,69,Business travel,Eco,272,3,5,2,2,3,3,3,3,3,1,5,1,2,3,0,2,satisfied
Male,Loyal Customer,51,Business travel,Business,894,4,4,4,4,3,3,3,4,3,4,5,3,4,3,135,123,satisfied
Male,Loyal Customer,8,Personal Travel,Eco,867,2,5,2,4,1,2,1,1,4,5,1,5,1,1,0,8,neutralordissatisfied
Male,Loyal Customer,41,Business travel,Business,3185,0,0,0,2,3,4,4,5,5,5,5,4,5,5,10,5,satisfied
Female,Loyal Customer,33,Personal Travel,Eco,320,3,3,3,3,4,3,4,4,2,1,4,5,2,4,0,0,neutralordissatisfied
Male,Loyal Customer,41,Business travel,Business,2565,3,3,1,3,4,4,4,5,3,5,4,4,3,4,0,0,satisfied
Female,Loyal Customer,65,Personal Travel,Eco,130,1,0,1,2,5,5,5,5,5,1,5,5,5,3,0,0,neutralordissatisfied
Female,Loyal Customer,30,Business travel,Business,3759,2,2,2,2,5,5,5,5,5,2,5,4,5,5,0,0,satisfied
Male,Loyal Customer,37,Personal Travel,Eco,696,5,4,5,4,2,5,2,2,3,2,4,3,4,2,0,0,satisfied
Male,disloyal Customer,42,Business travel,Business,363,2,2,2,1,5,2,5,5,4,5,4,1,3,5,0,0,neutralordissatisfied
Female,Loyal Customer,29,Business travel,Business,2365,5,5,4,5,4,4,4,4,3,3,4,4,4,4,41,26,satisfied
Female,disloyal Customer,42,Business travel,Eco,337,2,0,2,4,1,2,1,1,1,2,4,3,4,1,18,8,neutralordissatisfied
Female,Loyal Customer,18,Personal Travel,Eco,173,3,2,3,3,4,3,4,4,2,2,4,1,3,4,1,0,neutralordissatisfied
Female,Loyal Customer,52,Personal Travel,Eco,678,1,5,1,3,2,5,1,3,3,1,3,2,3,3,0,0,neutralordissatisfied
Male,Loyal Customer,36,Personal Travel,Eco,349,3,5,3,3,3,3,3,3,2,3,1,1,3,3,80,74,neutralordissatisfied
Male,Loyal Customer,51,Personal Travel,Eco,762,3,5,3,1,1,3,1,1,3,4,5,4,4,1,18,46,neutralordissatisfied
Male,Loyal Customer,34,Business travel,Business,1940,2,3,3,3,4,3,3,2,2,2,2,3,2,3,90,90,neutralordissatisfied
Female,disloyal Customer,23,Business travel,Business,746,0,0,0,3,4,0,4,4,5,3,5,4,4,4,4,0,satisfied
Female,Loyal Customer,55,Business travel,Business,356,1,1,1,1,3,4,5,5,5,4,5,5,5,4,4,0,satisfied
Female,Loyal Customer,38,Business travel,Business,115,1,1,1,1,3,5,1,4,4,4,4,1,4,1,0,0,satisfied
Female,Loyal Customer,25,Business travel,Business,919,4,4,1,4,4,4,4,4,2,3,2,1,3,4,0,2,neutralordissatisfied
Male,disloyal Customer,16,Business travel,Eco,723,2,2,2,3,3,2,3,3,3,2,4,5,5,3,0,0,neutralordissatisfied
Male,Loyal Customer,50,Business travel,Business,3524,3,3,3,3,2,4,5,5,5,5,5,5,5,3,2,0,satisfied
Female,Loyal Customer,70,Personal Travel,Eco,756,3,4,3,4,3,4,5,3,3,3,3,4,3,4,0,0,neutralordissatisfied
Female,Loyal Customer,39,Business travel,Business,674,3,3,3,3,2,5,5,4,4,4,4,4,4,3,30,19,satisfied
Male,disloyal Customer,20,Business travel,Business,762,4,0,4,3,2,4,2,2,3,4,4,3,4,2,0,0,satisfied
Male,Loyal Customer,33,Personal Travel,Eco,1235,2,5,2,3,2,2,2,2,5,4,4,5,4,2,0,5,neutralordissatisfied
Female,disloyal Customer,9,Business travel,Eco,697,4,4,4,4,5,4,5,5,3,3,4,1,4,5,22,19,neutralordissatisfied
Male,Loyal Customer,43,Business travel,Business,214,1,1,1,1,2,5,5,5,5,5,5,4,5,3,0,0,satisfied
Female,Loyal Customer,69,Personal Travel,Eco,1726,4,4,4,3,5,4,5,3,3,4,5,4,3,4,8,0,neutralordissatisfied
Female,Loyal Customer,42,Personal Travel,Eco Plus,1379,3,5,3,5,2,5,1,4,4,3,4,4,4,4,19,19,neutralordissatisfied
Male,Loyal Customer,28,Personal Travel,Eco Plus,1506,2,4,2,3,2,2,2,2,1,2,3,4,3,2,7,32,neutralordissatisfied
Male,disloyal Customer,45,Business travel,Business,1121,3,3,3,3,4,3,4,4,4,2,3,5,2,4,0,26,neutralordissatisfied
Female,Loyal Customer,51,Business travel,Eco,1010,5,3,3,3,1,3,2,5,5,5,5,5,5,3,0,10,satisfied
Female,Loyal Customer,53,Business travel,Business,273,4,4,4,4,5,4,4,4,4,4,4,4,4,5,0,5,satisfied
Male,Loyal Customer,63,Personal Travel,Eco,828,1,4,1,5,3,1,3,3,4,2,4,4,4,3,0,0,neutralordissatisfied
Male,Loyal Customer,31,Business travel,Business,2585,5,1,5,5,3,3,3,3,5,2,4,5,5,3,10,0,satisfied
Male,Loyal Customer,42,Business travel,Business,888,2,2,2,2,3,5,5,5,5,5,5,3,5,3,3,0,satisfied
Male,Loyal Customer,8,Personal Travel,Eco,781,3,5,3,3,5,3,3,5,1,1,2,1,1,5,0,0,neutralordissatisfied
Male,Loyal Customer,49,Business travel,Business,74,1,1,1,1,2,4,4,5,5,5,5,3,5,5,0,0,satisfied
Female,Loyal Customer,36,Business travel,Business,188,1,1,1,1,4,4,4,3,3,4,4,1,3,3,6,0,satisfied
Male,Loyal Customer,71,Business travel,Eco Plus,366,4,4,4,4,4,4,4,4,4,2,4,4,4,4,0,0,neutralordissatisfied
Female,Loyal Customer,59,Business travel,Business,308,1,1,1,1,4,5,4,5,5,5,5,4,5,3,16,22,satisfied
Female,Loyal Customer,16,Personal Travel,Eco,1426,1,2,1,3,5,1,5,5,4,3,2,4,4,5,0,0,neutralordissatisfied
Male,Loyal Customer,39,Business travel,Business,1558,3,3,3,3,3,4,5,5,5,5,5,4,5,3,0,0,satisfied
Male,disloyal Customer,23,Business travel,Eco,1010,4,4,4,3,3,4,3,3,5,2,4,4,4,3,0,0,satisfied
Male,Loyal Customer,65,Personal Travel,Business,562,1,5,1,2,5,4,5,4,4,1,5,3,4,3,8,0,neutralordissatisfied
Male,Loyal Customer,54,Business travel,Business,1205,5,5,5,5,5,4,4,4,4,5,4,5,4,3,0,0,satisfied
Male,Loyal Customer,39,Business travel,Eco,1071,5,3,3,3,5,5,5,5,3,5,1,5,5,5,0,0,satisfied
Female,Loyal Customer,38,Business travel,Business,2349,3,4,4,4,3,4,4,3,3,3,3,4,3,2,0,0,neutralordissatisfied
Male,Loyal Customer,35,Business travel,Eco,500,3,4,4,4,3,3,3,3,3,4,4,4,3,3,0,2,neutralordissatisfied
Female,Loyal Customer,47,Business travel,Business,1130,5,5,5,5,3,4,4,5,5,5,5,3,5,3,1,0,satisfied
Female,Loyal Customer,16,Business travel,Business,581,2,2,2,2,2,2,2,2,3,1,3,1,4,2,20,16,neutralordissatisfied
Male,Loyal Customer,50,Personal Travel,Eco Plus,147,2,4,2,3,3,2,3,3,5,3,5,4,4,3,0,0,neutralordissatisfied
Male,Loyal Customer,38,Personal Travel,Eco,802,3,3,2,4,5,2,5,5,1,1,3,2,3,5,0,0,neutralordissatisfied
Female,Loyal Customer,19,Business travel,Eco Plus,2378,5,4,4,4,5,5,4,5,4,1,4,2,1,5,0,0,satisfied
Female,disloyal Customer,29,Business travel,Business,2296,1,1,1,4,4,1,4,4,4,4,3,3,4,4,0,0,neutralordissatisfied
Female,Loyal Customer,25,Business travel,Business,3807,3,3,3,3,4,4,4,4,3,3,4,3,5,4,0,0,satisfied
Male,Loyal Customer,33,Business travel,Business,1542,1,1,1,1,4,4,4,4,3,5,1,2,4,4,0,0,satisfied
Female,Loyal Customer,31,Personal Travel,Eco,925,3,5,2,4,5,2,5,5,1,5,3,1,5,5,28,32,neutralordissatisfied
Female,Loyal Customer,61,Business travel,Business,2260,3,3,1,1,5,3,3,3,3,3,3,2,3,2,50,81,neutralordissatisfied
Female,Loyal Customer,24,Business travel,Business,391,1,1,1,1,5,5,5,5,5,2,3,2,3,5,9,7,satisfied
Male,Loyal Customer,49,Business travel,Business,406,5,5,5,5,2,5,4,4,4,4,4,5,4,3,0,0,satisfied
Male,Loyal Customer,41,Business travel,Business,2473,4,4,4,4,2,4,5,3,3,3,3,3,3,4,0,0,satisfied
Male,disloyal Customer,32,Business travel,Business,265,2,2,2,2,2,2,1,2,3,4,5,4,4,2,0,0,neutralordissatisfied
Male,Loyal Customer,42,Personal Travel,Eco,141,2,4,0,3,3,0,3,3,4,5,1,4,3,3,0,0,neutralordissatisfied
Female,Loyal Customer,7,Personal Travel,Eco,369,2,1,2,4,4,2,4,4,1,2,4,3,4,4,0,0,neutralordissatisfied
Female,Loyal Customer,29,Business travel,Business,1481,4,1,4,4,3,3,3,3,4,4,4,4,4,3,13,10,satisfied
Male,Loyal Customer,37,Personal Travel,Eco,919,1,5,1,2,1,3,2,5,3,4,5,2,4,2,188,184,neutralordissatisfied
Male,Loyal Customer,35,Business travel,Business,3604,2,2,2,2,5,4,4,4,4,4,4,3,4,5,0,0,satisfied
Male,disloyal Customer,21,Business travel,Eco,227,2,1,2,3,2,3,3,4,3,4,4,3,2,3,166,185,neutralordissatisfied
Male,Loyal Customer,42,Personal Travel,Eco,67,1,5,1,4,2,1,1,2,3,5,4,4,5,2,0,0,neutralordissatisfied
Female,disloyal Customer,25,Business travel,Business,620,1,4,1,4,3,1,3,3,5,3,4,5,5,3,0,0,neutralordissatisfied
Male,disloyal Customer,25,Business travel,Business,895,4,0,4,3,3,4,3,3,5,2,5,4,4,3,14,12,satisfied
Male,Loyal Customer,46,Business travel,Eco,337,2,3,3,3,2,2,2,2,1,2,4,1,3,2,0,6,neutralordissatisfied
Female,Loyal Customer,25,Business travel,Business,2009,3,3,5,3,3,3,3,3,5,5,3,5,2,3,5,22,satisfied
Female,Loyal Customer,51,Personal Travel,Eco,393,5,4,5,1,3,5,5,1,1,5,1,4,1,4,0,0,satisfied
Female,Loyal Customer,13,Personal Travel,Eco,646,3,4,2,3,4,2,4,4,5,4,2,3,3,4,0,0,neutralordissatisfied
Male,Loyal Customer,53,Business travel,Business,2180,4,4,4,4,3,5,5,5,5,5,5,3,5,3,0,11,satisfied
Female,Loyal Customer,54,Business travel,Business,2391,5,5,3,5,2,5,4,4,4,5,4,3,4,5,3,1,satisfied
Male,disloyal Customer,25,Business travel,Business,667,3,0,3,3,1,3,1,1,5,4,5,4,4,1,0,0,neutralordissatisfied
Female,Loyal Customer,49,Personal Travel,Eco,920,3,4,2,4,3,5,4,4,4,2,4,4,4,3,0,0,neutralordissatisfied
Male,disloyal Customer,38,Business travel,Eco,471,3,4,3,4,3,3,3,3,4,2,4,4,4,3,6,15,neutralordissatisfied
Female,Loyal Customer,15,Business travel,Business,2871,2,2,2,2,5,5,5,5,5,3,5,3,4,5,0,0,satisfied
Female,Loyal Customer,52,Business travel,Business,646,5,5,5,5,5,5,5,5,5,5,5,4,5,4,20,14,satisfied
Female,Loyal Customer,60,Business travel,Business,372,5,5,5,5,2,5,5,5,5,5,5,5,5,5,0,0,satisfied
Female,Loyal Customer,50,Business travel,Business,1609,2,3,3,3,3,2,3,2,2,2,2,1,2,4,0,0,neutralordissatisfied
Male,Loyal Customer,45,Business travel,Business,2558,1,1,1,1,2,5,5,3,3,4,5,5,3,5,9,13,satisfied
Female,disloyal Customer,40,Business travel,Business,240,1,1,1,3,1,1,1,1,5,5,4,4,4,1,2,5,neutralordissatisfied
Male,Loyal Customer,54,Business travel,Business,1524,1,1,1,1,3,4,4,5,5,5,5,4,5,3,17,15,satisfied
Female,Loyal Customer,42,Business travel,Business,1276,3,3,3,3,4,5,4,5,5,5,5,3,5,4,0,0,satisfied
Male,Loyal Customer,52,Business travel,Eco,456,1,4,2,4,1,1,1,1,4,4,2,3,2,1,69,56,neutralordissatisfied
Male,disloyal Customer,24,Business travel,Eco,993,5,4,4,3,4,4,4,4,3,3,4,4,5,4,22,85,satisfied
Female,disloyal Customer,35,Business travel,Business,200,2,1,1,3,2,1,2,2,5,3,5,4,4,2,0,8,neutralordissatisfied
Male,Loyal Customer,53,Business travel,Business,1521,1,1,1,1,2,4,4,4,4,4,4,4,4,3,3,0,satisfied
Male,Loyal Customer,35,Personal Travel,Business,1598,4,4,4,3,5,5,5,2,2,4,4,5,2,3,0,0,neutralordissatisfied
Male,Loyal Customer,12,Personal Travel,Business,1400,2,5,2,1,2,2,2,2,3,5,5,4,4,2,30,12,neutralordissatisfied
Female,Loyal Customer,53,Business travel,Business,2486,3,3,3,3,5,5,5,5,5,5,5,4,5,3,2,0,satisfied
Female,Loyal Customer,48,Business travel,Eco,468,2,3,3,3,4,5,3,2,2,2,2,3,2,3,0,0,satisfied
Female,disloyal Customer,21,Business travel,Eco,327,1,4,1,3,5,1,1,5,1,4,4,1,3,5,3,0,neutralordissatisfied
Female,Loyal Customer,57,Business travel,Business,696,4,4,4,4,3,5,4,4,4,4,4,4,4,3,26,24,satisfied
Male,disloyal Customer,25,Business travel,Eco,184,3,1,3,2,4,3,1,4,1,1,2,4,3,4,0,0,neutralordissatisfied
Female,disloyal Customer,43,Business travel,Eco,824,1,1,1,3,4,1,4,4,3,4,5,5,4,4,16,0,neutralordissatisfied
Male,Loyal Customer,31,Business travel,Eco Plus,2399,3,1,1,1,3,4,3,3,4,4,2,2,3,3,0,0,neutralordissatisfied
Female,Loyal Customer,42,Business travel,Business,436,2,2,2,2,4,5,4,4,4,4,4,4,4,3,25,22,satisfied
Female,disloyal Customer,25,Business travel,Business,545,3,5,3,1,5,3,5,5,4,4,5,3,5,5,0,2,neutralordissatisfied
Female,Loyal Customer,30,Personal Travel,Eco,829,3,4,3,1,5,3,5,5,5,4,5,4,4,5,13,12,neutralordissatisfied
Female,Loyal Customer,31,Business travel,Business,3857,2,2,2,2,4,4,4,4,3,2,4,3,5,4,0,0,satisfied
Female,Loyal Customer,36,Business travel,Business,338,5,2,5,5,3,5,4,4,4,4,4,4,4,3,39,47,satisfied
Female,Loyal Customer,33,Business travel,Business,2743,5,5,5,5,5,4,4,5,5,5,5,4,5,4,0,0,satisfied
Female,Loyal Customer,35,Personal Travel,Eco,425,3,4,3,3,5,3,5,5,2,4,3,2,4,5,11,22,neutralordissatisfied
Male,Loyal Customer,54,Personal Travel,Eco,925,1,1,1,3,3,1,3,3,4,5,3,1,4,3,4,8,neutralordissatisfied
Male,Loyal Customer,39,Personal Travel,Eco,354,3,3,3,2,1,3,1,1,3,4,2,1,2,1,3,7,neutralordissatisfied
Male,disloyal Customer,34,Business travel,Eco,308,2,0,2,3,4,2,4,4,1,3,1,2,1,4,0,0,neutralordissatisfied
Male,Loyal Customer,42,Personal Travel,Eco,862,3,1,3,4,3,3,3,3,3,4,3,3,4,3,85,73,neutralordissatisfied
Female,Loyal Customer,50,Business travel,Business,1710,1,1,1,1,5,4,5,3,3,4,3,5,3,3,0,2,satisfied
Female,Loyal Customer,30,Business travel,Business,1817,4,2,2,2,4,4,4,4,3,5,4,2,4,4,0,14,neutralordissatisfied
Female,Loyal Customer,33,Business travel,Business,2676,1,1,3,3,2,1,1,2,1,4,4,1,2,1,9,16,neutralordissatisfied
Female,Loyal Customer,9,Personal Travel,Eco,1072,2,2,2,2,5,2,5,5,3,5,2,1,2,5,0,8,neutralordissatisfied
Female,Loyal Customer,41,Business travel,Business,1585,5,5,5,5,5,4,4,4,4,4,4,4,4,4,30,30,satisfied
Male,Loyal Customer,54,Business travel,Business,2107,2,2,2,2,4,5,4,5,5,5,5,4,5,5,0,0,satisfied
Male,Loyal Customer,26,Business travel,Business,247,0,0,0,1,3,3,3,3,4,4,4,3,4,3,0,0,satisfied
Male,Loyal Customer,10,Personal Travel,Eco,822,0,5,1,4,5,1,4,5,3,3,5,3,5,5,0,0,satisfied
Male,Loyal Customer,67,Personal Travel,Eco,480,1,3,1,2,2,1,2,2,2,2,5,3,1,2,50,36,neutralordissatisfied
Male,Loyal Customer,54,Personal Travel,Eco,2176,2,3,2,4,2,4,4,4,2,3,3,4,2,4,133,123,neutralordissatisfied
Female,Loyal Customer,14,Personal Travel,Business,417,2,5,2,1,3,2,2,3,1,5,1,4,1,3,0,0,neutralordissatisfied
Female,Loyal Customer,60,Personal Travel,Eco,547,2,4,2,3,2,4,3,5,5,2,1,5,5,3,8,3,neutralordissatisfied
Female,disloyal Customer,29,Business travel,Business,212,1,1,1,3,1,1,1,1,3,3,4,5,5,1,0,0,neutralordissatisfied
Female,disloyal Customer,20,Business travel,Eco,1442,3,3,3,3,2,3,2,2,4,4,4,3,5,2,0,0,neutralordissatisfied
Female,Loyal Customer,35,Business travel,Eco,253,5,5,5,5,5,5,5,5,4,1,2,2,1,5,5,27,satisfied
Male,Loyal Customer,11,Personal Travel,Eco,1083,1,4,1,1,4,1,4,4,3,3,5,3,4,4,0,6,neutralordissatisfied
Female,Loyal Customer,39,Business travel,Eco,347,5,1,1,1,5,4,5,5,2,2,2,2,2,5,0,0,satisfied
Male,disloyal Customer,27,Business travel,Eco,77,1,3,1,4,2,1,2,2,3,1,4,4,3,2,33,33,neutralordissatisfied
Male,Loyal Customer,9,Business travel,Business,534,1,1,1,1,1,1,1,1,4,5,3,1,4,1,0,0,neutralordissatisfied
Male,Loyal Customer,48,Business travel,Eco Plus,304,3,4,4,4,3,3,3,3,2,3,4,4,4,3,33,12,neutralordissatisfied
Female,Loyal Customer,41,Business travel,Eco,677,3,3,3,3,3,3,3,3,3,1,3,1,3,3,0,0,neutralordissatisfied
Male,Loyal Customer,51,Business travel,Business,1912,3,3,3,3,4,5,4,4,4,4,4,3,4,5,3,0,satisfied
Female,disloyal Customer,18,Business travel,Eco,954,3,3,3,4,5,3,5,5,3,5,3,4,3,5,0,6,neutralordissatisfied
Male,Loyal Customer,47,Business travel,Eco,925,5,5,5,5,5,5,5,5,5,2,4,4,4,5,31,14,satisfied
Male,Loyal Customer,27,Personal Travel,Eco Plus,409,1,1,4,4,2,4,2,2,3,2,3,4,4,2,0,0,neutralordissatisfied
Male,Loyal Customer,15,Business travel,Eco,787,4,2,2,2,4,4,3,4,5,1,3,5,5,4,0,0,satisfied
Male,disloyal Customer,20,Business travel,Eco,733,2,2,2,3,2,2,2,2,2,1,4,2,4,2,23,31,neutralordissatisfied
Female,Loyal Customer,41,Business travel,Business,534,1,1,1,1,4,4,4,4,4,4,4,5,4,5,20,23,satisfied
Male,Loyal Customer,63,Personal Travel,Eco,624,4,4,4,5,5,4,5,5,5,4,4,4,4,5,0,0,neutralordissatisfied
Female,Loyal Customer,59,Business travel,Business,86,0,4,0,5,2,5,5,1,1,1,1,4,1,3,8,3,satisfied
Female,Loyal Customer,24,Personal Travel,Eco,377,4,5,4,1,5,4,1,5,5,3,4,3,4,5,2,0,neutralordissatisfied
Female,disloyal Customer,36,Business travel,Eco,181,1,3,1,4,2,1,2,2,4,1,4,2,3,2,112,120,neutralordissatisfied
Male,Loyal Customer,11,Personal Travel,Eco,821,2,4,2,4,4,2,4,4,5,5,4,4,5,4,0,0,neutralordissatisfied
Female,Loyal Customer,44,Business travel,Eco,312,3,1,1,1,2,4,3,3,3,3,3,3,3,3,0,0,neutralordissatisfied
Female,Loyal Customer,37,Personal Travel,Eco Plus,2218,1,2,1,3,1,1,1,1,4,1,3,4,3,1,0,0,neutralordissatisfied
Female,Loyal Customer,60,Personal Travel,Eco,337,1,5,1,4,4,3,5,3,3,1,3,4,3,1,0,0,neutralordissatisfied
Male,Loyal Customer,46,Business travel,Business,1956,4,4,4,4,3,3,4,3,3,4,3,5,3,5,5,0,satisfied
Male,Loyal Customer,10,Personal Travel,Eco,1235,4,5,4,1,1,4,1,1,5,5,5,3,5,1,0,0,neutralordissatisfied
Female,Loyal Customer,58,Business travel,Business,930,1,1,1,1,3,5,5,4,4,5,4,5,4,5,0,0,satisfied
Female,Loyal Customer,37,Business travel,Business,3755,1,1,1,1,4,4,5,4,4,4,4,5,4,3,30,74,satisfied
Female,disloyal Customer,27,Business travel,Eco,188,3,5,2,3,3,2,3,3,5,2,1,2,4,3,0,0,neutralordissatisfied
Female,Loyal Customer,37,Business travel,Business,3972,4,4,4,4,2,4,4,4,4,4,4,3,4,5,0,0,satisfied
Male,disloyal Customer,22,Business travel,Eco,277,2,4,2,3,2,2,2,2,5,5,4,3,5,2,0,0,neutralordissatisfied
Male,Loyal Customer,58,Personal Travel,Eco,430,2,5,2,3,4,2,4,4,5,2,4,4,4,4,0,0,neutralordissatisfied
Female,Loyal Customer,33,Business travel,Business,436,2,1,1,1,5,4,4,2,2,2,2,4,2,3,7,11,neutralordissatisfied
Female,disloyal Customer,22,Business travel,Eco,3784,2,1,1,3,2,4,4,3,3,4,4,4,4,4,0,0,neutralordissatisfied
Female,Loyal Customer,39,Business travel,Business,902,4,4,4,4,2,2,5,5,5,5,5,1,5,1,42,23,satisfied
Female,Loyal Customer,63,Business travel,Business,230,0,0,0,5,2,1,1,3,3,3,1,1,3,1,0,3,satisfied
Female,Loyal Customer,61,Personal Travel,Eco,591,3,5,3,4,4,4,4,3,3,3,3,3,3,3,0,0,neutralordissatisfied
Female,Loyal Customer,56,Business travel,Business,2139,2,2,2,2,2,3,5,5,5,5,5,5,5,4,3,0,satisfied
Male,Loyal Customer,57,Business travel,Business,1914,4,4,4,4,3,5,4,5,5,5,5,3,5,4,0,0,satisfied
Female,Loyal Customer,32,Business travel,Business,1502,2,2,2,2,4,4,4,4,4,1,5,1,5,4,1,0,satisfied
Male,Loyal Customer,27,Business travel,Business,1846,4,4,4,4,3,3,3,3,3,2,5,5,5,3,0,0,satisfied
Female,Loyal Customer,16,Personal Travel,Eco,125,3,1,0,2,4,0,4,4,3,5,2,4,2,4,38,42,neutralordissatisfied
Male,Loyal Customer,14,Business travel,Business,2961,1,3,3,3,1,1,1,1,1,3,2,3,2,1,10,17,neutralordissatisfied
Female,disloyal Customer,38,Business travel,Eco Plus,319,4,4,4,4,4,4,4,4,3,2,3,1,3,4,0,0,neutralordissatisfied
Female,disloyal Customer,66,Business travel,Eco,342,1,1,1,3,3,1,1,3,2,5,3,3,3,3,0,0,neutralordissatisfied
Female,Loyal Customer,22,Business travel,Eco Plus,460,2,1,4,1,2,2,4,2,1,3,4,3,4,2,0,15,neutralordissatisfied
Female,disloyal Customer,23,Business travel,Eco,744,2,1,1,4,4,1,4,4,2,2,4,2,4,4,0,0,neutralordissatisfied
Female,Loyal Customer,64,Business travel,Eco Plus,814,4,4,4,4,1,1,1,4,4,4,4,2,4,2,77,68,satisfied
Female,Loyal Customer,68,Personal Travel,Business,630,3,4,3,3,4,5,4,5,5,3,5,3,5,5,0,4,neutralordissatisfied
Female,Loyal Customer,52,Business travel,Business,2844,3,4,4,4,5,3,2,3,3,3,3,3,3,1,0,0,neutralordissatisfied
Female,Loyal Customer,38,Personal Travel,Eco Plus,1619,2,5,2,1,1,2,1,1,3,5,3,4,5,1,0,0,neutralordissatisfied
Female,Loyal Customer,36,Business travel,Eco,378,4,3,3,3,4,5,4,4,2,2,4,5,1,4,0,25,satisfied
Female,Loyal Customer,17,Personal Travel,Eco,356,4,4,4,3,5,4,5,5,4,5,4,5,5,5,0,0,neutralordissatisfied
Female,Loyal Customer,47,Business travel,Business,1547,5,5,5,5,5,4,4,4,4,4,4,4,4,4,0,0,satisfied
Female,Loyal Customer,34,Personal Travel,Eco,834,1,5,1,4,2,1,2,2,3,4,4,4,4,2,37,42,neutralordissatisfied
Female,Loyal Customer,57,Business travel,Eco,351,4,5,5,5,2,5,4,4,4,4,4,2,4,4,0,0,satisfied
Female,disloyal Customer,23,Business travel,Business,2419,1,4,1,3,3,1,2,3,1,4,3,1,4,3,8,0,neutralordissatisfied
